id,commit_ID,project,func_before,func_after,diff_lines,vul
7210,882d5884f2614944a0c2ae69bafd9d13bfc5b64,ProjectKB,"public class main {
private void openConnection() {
if (!connectionOpened) {
connectionOpened = true;
URLConnection connection = null;
try {
try {
connection = url.openConnection();
} catch (IOException e) {
lastModified = null;
contentLength = null;
return;
}
lastModified =  new Date(connection.getLastModified());
contentLength = connection.getContentLengthLong();
} finally {
if (connection != null) {
try {
IoUtils.safeClose(connection.getInputStream());
} catch (IOException e) {
}
}
}
}
}
}","public class main {
private void openConnection() {
if (!connectionOpened) {
connectionOpened = true;
URLConnection connection = null;
try {
try {
connection = url.openConnection();
} catch (IOException e) {
lastModified = null;
contentLength = null;
return;
}
if (url.getProtocol().equals(""jar"")) {
connection.setUseCaches(false);
URL jar = ((JarURLConnection) connection).getJarFileURL();
lastModified = new Date(new File(jar.getFile()).lastModified());
} else {
lastModified = new Date(connection.getLastModified());
}
contentLength = connection.getContentLengthLong();
} finally {
if (connection != null) {
try {
IoUtils.safeClose(connection.getInputStream());
} catch (IOException e) {
}
}
}
}
}
}","+ if (url.getProtocol().equals(""jar"")) {+ connection.setUseCaches(false);+ URL jar = ((JarURLConnection) connection).getJarFileURL();+ lastModified = new Date(new File(jar.getFile()).lastModified());+ } else {- lastModified =  new Date(connection.getLastModified());+ lastModified = new Date(connection.getLastModified());+ }",1
6673,a6bf3e421d3d37a797e3bb374fcd20a00189feb,ProjectKB,"public class main {
public  CuratorFramework mkClientImpl(Map conf, List<String> servers, Object port, Map authConf) {
return mkClientImpl(conf, servers, port, """", new DefaultWatcherCallBack(), authConf);
}
}","public class main {
public  CuratorFramework mkClientImpl(Map conf, List<String> servers, Object port, String root, final WatcherCallBack watcher, Map authConf, List<ACL> defaultAcl) {
CuratorFramework fk;
if (authConf != null) {
fk = Utils.newCurator(conf, servers, port, root, new ZookeeperAuthInfo(authConf), defaultAcl);
} else {
fk = Utils.newCurator(conf, servers, port, root, defaultAcl);
}
fk.getCuratorListenable().addListener(new CuratorListener() {
@Override
public void eventReceived(CuratorFramework _fk, CuratorEvent e) throws Exception {
if (e.getType().equals(CuratorEventType.WATCHED)) {
WatchedEvent event = e.getWatchedEvent();
watcher.execute(event.getState(), event.getType(), event.getPath());
}
}
});
fk.start();
return fk;
}
}","- public  CuratorFramework mkClientImpl(Map conf, List<String> servers, Object port, Map authConf) {+ public  CuratorFramework mkClientImpl(Map conf, List<String> servers, Object port, String root, final WatcherCallBack watcher, Map authConf, List<ACL> defaultAcl) {- return mkClientImpl(conf, servers, port, """", new DefaultWatcherCallBack(), authConf);+ CuratorFramework fk;+ if (authConf != null) {+ fk = Utils.newCurator(conf, servers, port, root, new ZookeeperAuthInfo(authConf), defaultAcl);+ } else {+ fk = Utils.newCurator(conf, servers, port, root, defaultAcl);+ }+ fk.getCuratorListenable().addListener(new CuratorListener() {+ @Override+ public void eventReceived(CuratorFramework _fk, CuratorEvent e) throws Exception {+ if (e.getType().equals(CuratorEventType.WATCHED)) {+ WatchedEvent event = e.getWatchedEvent();+ watcher.execute(event.getState(), event.getType(), event.getPath());+ }+ }+ });+ fk.start();+ return fk;",1
9663,e922f89290f236f3107039de61af0375826bd96d,ProjectKB,"public class main {
public DocumentBuilderFactory createDocumentBuilderFactory() {
DocumentBuilderFactory factory = DocumentBuilderFactory.newInstance();
factory.setNamespaceAware(true);
factory.setIgnoringElementContentWhitespace(true);
factory.setIgnoringComments(true);
setupFeatures(factory);
return factory;
}
}","public class main {
public DocumentBuilderFactory createDocumentBuilderFactory() {
DocumentBuilderFactory factory = DocumentBuilderFactory.newInstance();
factory.setNamespaceAware(true);
factory.setIgnoringElementContentWhitespace(true);
factory.setIgnoringComments(true);
setupFeatures(factory);
return factory;
}
public DocumentBuilder createDocumentBuilder() throws ParserConfigurationException {
DocumentBuilderFactory factory = getDocumentBuilderFactory();
return factory.newDocumentBuilder();
}
public Document createDocument() throws ParserConfigurationException {
DocumentBuilder builder = createDocumentBuilder();
return builder.newDocument();
}
@Deprecated
public Transformer createTransfomer() throws TransformerConfigurationException {
return createTransformer();
}
}",+ }+ public DocumentBuilder createDocumentBuilder() throws ParserConfigurationException {+ DocumentBuilderFactory factory = getDocumentBuilderFactory();+ return factory.newDocumentBuilder();+ }+ public Document createDocument() throws ParserConfigurationException {+ DocumentBuilder builder = createDocumentBuilder();+ return builder.newDocument();+ }+ @Deprecated+ public Transformer createTransfomer() throws TransformerConfigurationException {+ return createTransformer();,1
18051,da34b18cb3092df4972e2b6fa5178d1059923910,ProjectKB,"public class main {
public InputStream openConfig(String name) throws IOException {
return openResource(name);
}
@Override
public InputStream openResource(String resource) throws IOException {
InputStream is=null;
try {
File f0 = new File(resource);
File f = f0;
if (!f.isAbsolute()) {
f = new File(getConfigDir() + resource);
}
if (f.isFile() && f.canRead()) {
return new FileInputStream(f);
}
}","public class main {
public InputStream openConfig(String name) throws IOException {
return openResource(name);
}
@Override
public InputStream openResource(String resource) throws IOException {
InputStream is=null;
try {
File f0 = new File(resource), f = f0;
if (!f.isAbsolute()) {
f = new File(getConfigDir() + resource).getAbsoluteFile();
}
boolean found = f.isFile() && f.canRead();
if (!found) {         f = f0.getAbsoluteFile();
found = f.isFile() && f.canRead();
}
if (found) {
if (!Boolean.parseBoolean(System.getProperty(""solr.allow.unsafe.resourceloading"", ""false""))) {
final URI instanceURI = new File(getInstanceDir()).getAbsoluteFile().toURI().normalize();
final URI fileURI = f.toURI().normalize();
if (instanceURI.relativize(fileURI) == fileURI) {
throw new IOException(""For security reasons, SolrResourceLoader cannot load files from outside the instance's directory: "" + f +
""; if you want to override this safety feature and you are sure about the consequences, you can pass the system property ""+
""-Dsolr.allow.unsafe.resourceloading=true to your JVM"");
}
}
return new FileInputStream(f);
}
}","- File f0 = new File(resource);+ File f0 = new File(resource), f = f0;- File f = f0;- f = new File(getConfigDir() + resource);+ f = new File(getConfigDir() + resource).getAbsoluteFile();+ boolean found = f.isFile() && f.canRead();+ if (!found) {         f = f0.getAbsoluteFile();- if (f.isFile() && f.canRead()) {+ found = f.isFile() && f.canRead();+ }+ if (found) {+ if (!Boolean.parseBoolean(System.getProperty(""solr.allow.unsafe.resourceloading"", ""false""))) {+ final URI instanceURI = new File(getInstanceDir()).getAbsoluteFile().toURI().normalize();+ final URI fileURI = f.toURI().normalize();+ if (instanceURI.relativize(fileURI) == fileURI) {+ throw new IOException(""For security reasons, SolrResourceLoader cannot load files from outside the instance's directory: "" + f ++ ""; if you want to override this safety feature and you are sure about the consequences, you can pass the system property ""++ ""-Dsolr.allow.unsafe.resourceloading=true to your JVM"");+ }+ }",1
4879,2f489a41ebd06eb14197f8a66afae86ac1397f42,ProjectKB,"public class main {
public void invoke(RealmResource realm) {
realm.flows().getClientAuthenticatorProviders();
}
}","public class main {
public void invoke(RealmResource realm) {
clients.get(""master-admin"").realms().create(RealmBuilder.create().name(""master"").build());
}
}","- realm.flows().getClientAuthenticatorProviders();+ clients.get(""master-admin"").realms().create(RealmBuilder.create().name(""master"").build());",1
8078,5ea0a6f6c6a54f1cddf9691a99b0c237afc95348,ProjectKB,"public class main {
public void testHttpSendJavaBodyAndReceiveString() throws Exception {
AhcComponent ahc = context.getComponent(""ahc"", AhcComponent.class);
ahc.setAllowJavaSerializedObject(true);
context.addRoutes(new RouteBuilder() {
@Override
public void configure() throws Exception {
from(getTestServerEndpointUri())
.process(new Processor() {
public void process(Exchange exchange) throws Exception {
MyCoolBean cool = exchange.getIn().getBody(MyCoolBean.class);
assertNotNull(cool);
assertEquals(123, cool.getId());
assertEquals(""Camel"", cool.getName());
exchange.getOut().setHeader(Exchange.CONTENT_TYPE, ""text/plain"");
exchange.getOut().setBody(""OK"");
}
});
}
});
context.start();
MyCoolBean cool = new MyCoolBean(123, ""Camel"");
String reply = template.requestBodyAndHeader(getAhcEndpointUri(), cool,
Exchange.CONTENT_TYPE, AhcConstants.CONTENT_TYPE_JAVA_SERIALIZED_OBJECT, String.class);
assertEquals(""OK"", reply);
}
}","public class main {
public void testHttpSendJavaBodyAndReceiveString() throws Exception {
HttpCommonComponent jetty = context.getComponent(""jetty"", HttpCommonComponent.class);
jetty.setAllowJavaSerializedObject(true);
AhcComponent ahc = context.getComponent(""ahc"", AhcComponent.class);
ahc.setAllowJavaSerializedObject(true);
context.addRoutes(new RouteBuilder() {
@Override
public void configure() throws Exception {
from(getTestServerEndpointUri())
.process(new Processor() {
public void process(Exchange exchange) throws Exception {
MyCoolBean cool = exchange.getIn().getBody(MyCoolBean.class);
assertNotNull(cool);
assertEquals(123, cool.getId());
assertEquals(""Camel"", cool.getName());
exchange.getOut().setHeader(Exchange.CONTENT_TYPE, ""text/plain"");
exchange.getOut().setBody(""OK"");
}
});
}
});
context.start();
MyCoolBean cool = new MyCoolBean(123, ""Camel"");
String reply = template.requestBodyAndHeader(getAhcEndpointUri(), cool,
Exchange.CONTENT_TYPE, AhcConstants.CONTENT_TYPE_JAVA_SERIALIZED_OBJECT, String.class);
assertEquals(""OK"", reply);
}
}","+ HttpCommonComponent jetty = context.getComponent(""jetty"", HttpCommonComponent.class);+ jetty.setAllowJavaSerializedObject(true);",1
6974,db6069667708a59c75a785f310d4a2df3698122,ProjectKB,"public class main {
public void testJWTAuthorizationGrant() throws Exception {
URL busFile = AuthorizationGrantTest.class.getResource(""client.xml"");
String address = ""https:        WebClient client = WebClient.create(address, OAuth2TestUtils.setupProviders(),
""alice"", ""security"", busFile.toString());
String token = OAuth2TestUtils.createToken(""DoubleItSTSIssuer"", ""consumer-id"",
""https:
client.type(""application/x-www-form-urlencoded"").accept(""application/json"");
client.path(""token"");
Form form = new Form();
form.param(""grant_type"", ""urn:ietf:params:oauth:grant-type:jwt-bearer"");
form.param(""assertion"", token);
form.param(""client_id"", ""consumer-id"");
Response response = client.post(form);
ClientAccessToken accessToken = response.readEntity(ClientAccessToken.class);
assertNotNull(accessToken.getTokenKey());
assertNotNull(accessToken.getRefreshToken());
if (isAccessTokenInJWTFormat()) {
validateAccessToken(accessToken.getTokenKey());
}
}
}","public class main {
public void testJWTAuthorizationGrant() throws Exception {
URL busFile = AuthorizationGrantTest.class.getResource(""client.xml"");
String address = ""https:        WebClient client = WebClient.create(address, OAuth2TestUtils.setupProviders(),
""consumer-id"", ""this-is-a-secret"", busFile.toString());
String token = OAuth2TestUtils.createToken(""DoubleItSTSIssuer"", ""consumer-id"",
""https:
client.type(""application/x-www-form-urlencoded"").accept(""application/json"");
client.path(""token"");
Form form = new Form();
form.param(""grant_type"", ""urn:ietf:params:oauth:grant-type:jwt-bearer"");
form.param(""assertion"", token);
form.param(""client_id"", ""consumer-id"");
Response response = client.post(form);
ClientAccessToken accessToken = response.readEntity(ClientAccessToken.class);
assertNotNull(accessToken.getTokenKey());
assertNotNull(accessToken.getRefreshToken());
if (isAccessTokenInJWTFormat()) {
validateAccessToken(accessToken.getTokenKey());
}
}
}","- ""alice"", ""security"", busFile.toString());+ ""consumer-id"", ""this-is-a-secret"", busFile.toString());",1
1561,5eab756eaf4bb397302f00fbd0273f2470009d38,ProjectKB,"public class main {
public LockoutPolicy getLockoutPolicy() {
LockoutPolicy res = IdentityZoneHolder.get().getConfig().getClientLockoutPolicy();
return res.getLockoutAfterFailures() != -1 ? res : defaultLockoutPolicy;
}
}","public class main {
public LockoutPolicy getLockoutPolicy() {
if(isEnabled) {
LockoutPolicy res = IdentityZoneHolder.get().getConfig().getClientLockoutPolicy();
return res.getLockoutAfterFailures() != -1 ? res : defaultLockoutPolicy;
} else {
return disabledLockoutPolicy;
}
}
}",+ if(isEnabled) {+ } else {+ return disabledLockoutPolicy;+ },1
10794,632951898a2f1474f699094200367fb405397127,ProjectKB,"public class main {
public void interpolateCredHubReferences_whenAReferencedCredentialDoesNotExist_itThrowsAnException() {
String inputJsonString = ""{""
+ ""  \""pp-config-server\"": [""
+ ""    {""
+ ""      \""credentials\"": {""
+ ""        \""credhub-ref\"": \""((/missing_cred))\""""
+ ""      }
}","public class main {
public void interpolateCredHubReferences_whenAReferencedCredentialDoesNotExist_itThrowsAnException() {
String inputJsonString = ""{""
+ ""  \""pp-config-server\"": [""
+ ""    {""
+ ""      \""credentials\"": {""
+ ""        \""credhub-ref\"": \""((/missing_cred))\""""
+ ""      }
}",- credentialDataService = mock(CredentialDataService.class);+ credentialHandler = mock(CredentialHandler.class);+ userContext = mock(UserContext.class);- subject = new JsonInterpolationService(credentialDataService);+ subject = new JsonInterpolationService(credentialHandler);,1
12984,aa469239860778eb46e09dd7b390aee08f152480,ProjectKB,"public class main {
public Collection<ResourcePermission> getRequiredPermissions(String regionName) {
return Collections.singleton(ResourcePermissions.CLUSTER_READ);
}
}","public class main {
public Collection<ResourcePermission> getRequiredPermissions(String regionName) {
return Collections.singleton(ResourcePermissions.CLUSTER_READ);
}
}","+ HttpExecuteInterceptor pkceClientAuthenticationWrapper = new HttpExecuteInterceptor() {+ @Override+ public void intercept(HttpRequest request) throws IOException {+ clientAuthentication.intercept(request);+ if (pkce != null) {+ Map<String, Object> data = Data.mapOf(UrlEncodedContent.getContent(request).getData());+ data.put(""code_verifier"", pkce.getVerifier());+ }+ }+ };- clientAuthentication).setRequestInitializer(requestInitializer).setScopes(scopes);+ pkceClientAuthenticationWrapper).setRequestInitializer(requestInitializer).setScopes(scopes);",1
10939,90c898335786211d253c0503453e2f8b93e0d3fe,ProjectKB,"public class main {
private static DocumentBuilder getBuilder() throws ParserConfigurationException {
ClassLoader loader = Thread.currentThread().getContextClassLoader();
if (loader == null) {
loader = DOMUtils.class.getClassLoader();
}
if (loader == null) {
return XMLUtils.getParser();
}
DocumentBuilder builder = DOCUMENT_BUILDERS.get(loader);
if (builder == null) {
builder = XMLUtils.getParser();
DOCUMENT_BUILDERS.put(loader, builder);
}
return builder;
}
}","public class main {
private static DocumentBuilder getBuilder() throws ParserConfigurationException {
ClassLoader loader = Thread.currentThread().getContextClassLoader();
if (loader == null) {
loader = DOMUtils.class.getClassLoader();
}
if (loader == null) {
DocumentBuilderFactory dbf = createDocumentBuilderFactory();
return dbf.newDocumentBuilder();
}
DocumentBuilder builder = DOCUMENT_BUILDERS.get(loader);
if (builder == null) {
DocumentBuilderFactory dbf = createDocumentBuilderFactory();
builder = dbf.newDocumentBuilder();
DOCUMENT_BUILDERS.put(loader, builder);
}
return builder;
}
}",- return XMLUtils.getParser();+ DocumentBuilderFactory dbf = createDocumentBuilderFactory();+ return dbf.newDocumentBuilder();- builder = XMLUtils.getParser();+ DocumentBuilderFactory dbf = createDocumentBuilderFactory();+ builder = dbf.newDocumentBuilder();,1
309,030e9d00125cbd1ad759668f85488aba1019c668,ProjectKB,"public class main {
public ClassPathResource(String path, ClassLoader classLoader) {
Assert.notNull(path, ""Path must not be null"");
Assert.state(doesNotContainFileColon(path), ""Path must not contain 'file:'"");
String pathToUse = StringUtils.cleanPath(path);
if (pathToUse.startsWith(""/"")) {
pathToUse = pathToUse.substring(1);
}
this.path = pathToUse;
this.classLoader = (classLoader != null ? classLoader : ClassUtils.getDefaultClassLoader());
}
}","public class main {
public ClassPathResource(String path, ClassLoader classLoader) {
Assert.notNull(path, ""Path must not be null"");
Assert.isTrue(isValid(path), ""Path is not valid"");
String pathToUse = StringUtils.cleanPath(path);
if (pathToUse.startsWith(""/"")) {
pathToUse = pathToUse.substring(1);
}
this.path = pathToUse;
this.classLoader = (classLoader != null ? classLoader : ClassUtils.getDefaultClassLoader());
}
}","- Assert.state(doesNotContainFileColon(path), ""Path must not contain 'file:'"");+ Assert.isTrue(isValid(path), ""Path is not valid"");",1
3828,b954402272ddcfbb45dc1495520f920e70cc041c,ProjectKB,"public class main {
public String toString() {
StringBuilder sb = new StringBuilder();
sb.append(""CamelJMXAgent["");
CollectionStringBuffer csb = new CollectionStringBuffer();
if (disabled != null) {
csb.append(""disabled="" + disabled);
}
if (usePlatformMBeanServer != null) {
csb.append(""usePlatformMBeanServer="" + usePlatformMBeanServer);
}
if (createConnector != null) {
csb.append(""createConnector="" + createConnector);
}
if (connectorPort != null) {
csb.append(""connectorPort="" + connectorPort);
}
if (registryPort != null) {
csb.append(""registryPort="" + registryPort);
}
if (serviceUrlPath != null) {
csb.append(""serviceUrlPath="" + serviceUrlPath);
}
if (mbeanServerDefaultDomain != null) {
csb.append(""mbeanServerDefaultDomain="" + mbeanServerDefaultDomain);
}
if (mbeanObjectDomainName != null) {
csb.append(""mbeanObjectDomainName="" + mbeanObjectDomainName);
}
if (statisticsLevel != null) {
csb.append(""statisticsLevel="" + statisticsLevel);
}
if (loadStatisticsEnabled != null) {
csb.append(""loadStatisticsEnabled="" + loadStatisticsEnabled);
}
if (endpointRuntimeStatisticsEnabled != null) {
csb.append(""endpointRuntimeStatisticsEnabled="" + endpointRuntimeStatisticsEnabled);
}
if (onlyRegisterProcessorWithCustomId != null) {
csb.append(""onlyRegisterProcessorWithCustomId="" + onlyRegisterProcessorWithCustomId);
}
if (registerAlways != null) {
csb.append(""registerAlways="" + registerAlways);
}
if (registerNewRoutes != null) {
csb.append(""registerNewRoutes="" + registerNewRoutes);
}
if (includeHostName != null) {
csb.append(""includeHostName="" + includeHostName);
}
if (useHostIPAddress != null) {
csb.append(""useHostIPAddress="" + useHostIPAddress);
}
if (mask != null) {
csb.append(""mask="" + mask);
}
sb.append(csb.toString());
sb.append(""]"");
return sb.toString();
}
}","public class main {
public String toString() {
StringBuilder sb = new StringBuilder();
sb.append(""CamelJMXAgent["");
CollectionStringBuffer csb = new CollectionStringBuffer();
if (disabled != null) {
csb.append(""disabled="" + disabled);
}
if (usePlatformMBeanServer != null) {
csb.append(""usePlatformMBeanServer="" + usePlatformMBeanServer);
}
if (mbeanServerDefaultDomain != null) {
csb.append(""mbeanServerDefaultDomain="" + mbeanServerDefaultDomain);
}
if (mbeanObjectDomainName != null) {
csb.append(""mbeanObjectDomainName="" + mbeanObjectDomainName);
}
if (statisticsLevel != null) {
csb.append(""statisticsLevel="" + statisticsLevel);
}
if (loadStatisticsEnabled != null) {
csb.append(""loadStatisticsEnabled="" + loadStatisticsEnabled);
}
if (endpointRuntimeStatisticsEnabled != null) {
csb.append(""endpointRuntimeStatisticsEnabled="" + endpointRuntimeStatisticsEnabled);
}
if (onlyRegisterProcessorWithCustomId != null) {
csb.append(""onlyRegisterProcessorWithCustomId="" + onlyRegisterProcessorWithCustomId);
}
if (registerAlways != null) {
csb.append(""registerAlways="" + registerAlways);
}
if (registerNewRoutes != null) {
csb.append(""registerNewRoutes="" + registerNewRoutes);
}
if (includeHostName != null) {
csb.append(""includeHostName="" + includeHostName);
}
if (useHostIPAddress != null) {
csb.append(""useHostIPAddress="" + useHostIPAddress);
}
if (mask != null) {
csb.append(""mask="" + mask);
}
sb.append(csb.toString());
sb.append(""]"");
return sb.toString();
}
}","- }- if (createConnector != null) {- csb.append(""createConnector="" + createConnector);- }- if (connectorPort != null) {- csb.append(""connectorPort="" + connectorPort);- }- if (registryPort != null) {- csb.append(""registryPort="" + registryPort);- }- if (serviceUrlPath != null) {- csb.append(""serviceUrlPath="" + serviceUrlPath);",1
289,1a1d6ca1bc3ae840238dc345fa1eb2c7c28c8cb,ProjectKB,"public class main {
public static void setHiveConfWhiteList(HiveConf hiveConf) throws HiveAuthzPluginException {
String whiteListParamsStr = hiveConf
.getVar(ConfVars.HIVE_AUTHORIZATION_SQL_STD_AUTH_CONFIG_WHITELIST);
if(whiteListParamsStr == null || whiteListParamsStr.trim().isEmpty()) {
throw new HiveAuthzPluginException(""Configuration parameter ""
+ ConfVars.HIVE_AUTHORIZATION_SQL_STD_AUTH_CONFIG_WHITELIST.varname
+ "" is not initialized."");
}
String whiteListAppend = hiveConf
.getVar(ConfVars.HIVE_AUTHORIZATION_SQL_STD_AUTH_CONFIG_WHITELIST_APPEND);
if (whiteListAppend != null && !whiteListAppend.trim().equals("""")) {
whiteListParamsStr = whiteListParamsStr + ""|"" + whiteListAppend;
}
hiveConf.setModifiableWhiteListRegex(whiteListParamsStr);
String curBlackList = hiveConf.getVar(ConfVars.HIVE_SERVER2_BUILTIN_UDF_BLACKLIST);
if (curBlackList == null || curBlackList.trim().isEmpty()) {
hiveConf.setVar(ConfVars.HIVE_SERVER2_BUILTIN_UDF_BLACKLIST, ""reflect,reflect2,java_method"");
}
}
}","public class main {
public static void setHiveConfWhiteList(HiveConf hiveConf) throws HiveAuthzPluginException {
String whiteListParamsStr = hiveConf
.getVar(ConfVars.HIVE_AUTHORIZATION_SQL_STD_AUTH_CONFIG_WHITELIST);
if(whiteListParamsStr == null || whiteListParamsStr.trim().isEmpty()) {
throw new HiveAuthzPluginException(""Configuration parameter ""
+ ConfVars.HIVE_AUTHORIZATION_SQL_STD_AUTH_CONFIG_WHITELIST.varname
+ "" is not initialized."");
}
String whiteListAppend = hiveConf
.getVar(ConfVars.HIVE_AUTHORIZATION_SQL_STD_AUTH_CONFIG_WHITELIST_APPEND);
if (whiteListAppend != null && !whiteListAppend.trim().equals("""")) {
whiteListParamsStr = whiteListParamsStr + ""|"" + whiteListAppend;
}
hiveConf.setModifiableWhiteListRegex(whiteListParamsStr);
String curBlackList = hiveConf.getVar(ConfVars.HIVE_SERVER2_BUILTIN_UDF_BLACKLIST);
if (curBlackList == null || curBlackList.trim().isEmpty()) {
hiveConf.setVar(ConfVars.HIVE_SERVER2_BUILTIN_UDF_BLACKLIST, ""reflect,reflect2,java_method,in_file"");
}
}
}","- hiveConf.setVar(ConfVars.HIVE_SERVER2_BUILTIN_UDF_BLACKLIST, ""reflect,reflect2,java_method"");+ hiveConf.setVar(ConfVars.HIVE_SERVER2_BUILTIN_UDF_BLACKLIST, ""reflect,reflect2,java_method,in_file"");",1
2992,9f9aebde557b791f275d6156d8bec12ac334425d,ProjectKB,"public class main {
protected AsyncRequestWrapperImpl(final ODataClient odataClient, final ODataRequest odataRequest) {
this.odataRequest = odataRequest;
this.odataRequest.setAccept(this.odataRequest.getAccept());
this.odataRequest.setContentType(this.odataRequest.getContentType());
extendHeader(HttpHeader.PREFER, new ODataPreferences().respondAsync());
this.odataClient = odataClient;
final HttpMethod method = odataRequest.getMethod();
this.uri = odataRequest.getURI();
HttpClient _httpClient = odataClient.getConfiguration().getHttpClientFactory().create(method, this.uri);
if (odataClient.getConfiguration().isGzipCompression()) {
_httpClient = new DecompressingHttpClient(_httpClient);
}
this.httpClient = _httpClient;
this.request = odataClient.getConfiguration().getHttpUriRequestFactory().create(method, this.uri);
if (request instanceof HttpEntityEnclosingRequestBase && odataRequest instanceof AbstractODataBasicRequest) {
AbstractODataBasicRequest<?> br = (AbstractODataBasicRequest<?>) odataRequest;
HttpEntityEnclosingRequestBase httpRequest = ((HttpEntityEnclosingRequestBase) request);
httpRequest.setEntity(new InputStreamEntity(br.getPayload(), -1));
}
}
}","public class main {
protected AsyncRequestWrapperImpl(final ODataClient odataClient, final ODataRequest odataRequest) {
this.odataRequest = odataRequest;
this.odataRequest.setAccept(this.odataRequest.getAccept());
this.odataRequest.setContentType(this.odataRequest.getContentType());
extendHeader(HttpHeader.PREFER, new ODataPreferences().respondAsync());
this.odataClient = odataClient;
final HttpMethod method = odataRequest.getMethod();
this.uri = odataRequest.getURI();
Objects.requireNonNull(this.uri, ""Target URI can't be null"");
HttpClient _httpClient = odataClient.getConfiguration().getHttpClientFactory().create(method, this.uri);
if (odataClient.getConfiguration().isGzipCompression()) {
_httpClient = new DecompressingHttpClient(_httpClient);
}
this.httpClient = _httpClient;
this.request = odataClient.getConfiguration().getHttpUriRequestFactory().create(method, this.uri);
if (request instanceof HttpEntityEnclosingRequestBase && odataRequest instanceof AbstractODataBasicRequest) {
AbstractODataBasicRequest<?> br = (AbstractODataBasicRequest<?>) odataRequest;
HttpEntityEnclosingRequestBase httpRequest = ((HttpEntityEnclosingRequestBase) request);
httpRequest.setEntity(new InputStreamEntity(br.getPayload(), -1));
}
}
}","+ Objects.requireNonNull(this.uri, ""Target URI can't be null"");",1
4900,2f489a41ebd06eb14197f8a66afae86ac1397f42,ProjectKB,"public class main {
public void invoke(RealmResource realm) {
realm.flows().removeRequiredAction(""nosuch"");
}
}","public class main {
public void invoke(RealmResource realm) {
clients.get(""master-admin"").realms().create(RealmBuilder.create().name(""master"").build());
}
}","- realm.flows().removeRequiredAction(""nosuch"");+ clients.get(""master-admin"").realms().create(RealmBuilder.create().name(""master"").build());",1
10919,13e43c1412ad72d99030b4eb4cb72c84fa57d5ff,ProjectKB,"public class main {
public synchronized JettyHttpBinding getJettyBinding(HttpClient httpClient) {
if (jettyBinding == null) {
jettyBinding = new DefaultJettyHttpBinding();
jettyBinding.setHeaderFilterStrategy(getHeaderFilterStrategy());
jettyBinding.setThrowExceptionOnFailure(isThrowExceptionOnFailure());
jettyBinding.setTransferException(isTransferException());
}
return jettyBinding;
}
}","public class main {
public synchronized JettyHttpBinding getJettyBinding(HttpClient httpClient) {
if (jettyBinding == null) {
jettyBinding = new DefaultJettyHttpBinding();
jettyBinding.setHeaderFilterStrategy(getHeaderFilterStrategy());
jettyBinding.setThrowExceptionOnFailure(isThrowExceptionOnFailure());
jettyBinding.setTransferException(isTransferException());
if (getComponent() != null) {
jettyBinding.setAllowJavaSerializedObject(getComponent().isAllowJavaSerializedObject());
}
}
return jettyBinding;
}
}",+ if (getComponent() != null) {+ jettyBinding.setAllowJavaSerializedObject(getComponent().isAllowJavaSerializedObject());+ },1
9132,00be4f9774e1adf8e7ccc2664da8005fc30bb11d,ProjectKB,"public class main {
public void execute(FunctionContext context) {
Object[] arguments = (Object[]) context.getArguments();
String regionName = (String) arguments[0];
Set<String> keys = (Set<String>) arguments[1];
if (this.cache.getLogger().fineEnabled()) {
StringBuilder builder = new StringBuilder();
builder.append(""Function "").append(ID).append("" received request to touch "")
.append(regionName).append(""->"").append(keys);
this.cache.getLogger().fine(builder.toString());
}
Region region = this.cache.getRegion(regionName);
if (region != null) {
region.getAll(keys);
}
context.getResultSender().lastResult(true);
}
}","public class main {
public void execute(FunctionContext context) {
Object[] arguments = (Object[]) context.getArguments();
Cache cache = context.getCache();
String regionName = (String) arguments[0];
Set<String> keys = (Set<String>) arguments[1];
if (cache.getLogger().fineEnabled()) {
StringBuilder builder = new StringBuilder();
builder.append(""Function "").append(ID).append("" received request to touch "")
.append(regionName).append(""->"").append(keys);
cache.getLogger().fine(builder.toString());
}
Region region = cache.getRegion(regionName);
if (region != null) {
region.getAll(keys);
}
context.getResultSender().lastResult(true);
}
}",+ Cache cache = context.getCache();- if (this.cache.getLogger().fineEnabled()) {+ if (cache.getLogger().fineEnabled()) {- this.cache.getLogger().fine(builder.toString());+ cache.getLogger().fine(builder.toString());- Region region = this.cache.getRegion(regionName);+ Region region = cache.getRegion(regionName);,1
